|MJD|counts_target|counts_bkg|counts_ref|count_median|folder|path_file
3439|59413.7861363|47050.30950118019|218259.18562225276|23800.831141754636|633.0|210718B|./210718B/barnards/210718B_barnards_1347.fit
3440|59413.7862335|46010.86344873131|218108.2098369574|23417.852095701208|633.0|210718B|./210718B/barnards/210718B_barnards_1348.fit
3441|59413.7863308|46509.392480807845|218058.01015719405|23734.872660319146|633.0|210718B|./210718B/barnards/210718B_barnards_1349.fit
3442|59413.786428|46253.53643826116|218129.61967173347|23575.15886687793|633.0|210718B|./210718B/barnards/210718B_barnards_1350.fit
3443|59413.7865251|46239.96650380915|218050.53063116875|23710.049384509417|633.0|210718B|./210718B/barnards/210718B_barnards_1351.fit
3444|59413.7866223|46131.34273932487|218108.4584345876|23894.175025184144|633.0|210718B|./210718B/barnards/210718B_barnards_1352.fit
3445|59413.7867197|46334.65961030533|218076.7890831012|23738.592652752413|633.0|210718B|./210718B/barnards/210718B_barnards_1353.fit
3446|59413.7868168|45944.666141182795|218280.13266432306|23905.432558678003|634.0|210718B|./210718B/barnards/210718B_barnards_1354.fit
3447|59413.7869141|46131.60352699284|218478.47087242734|23067.867595194577|633.0|210718B|./210718B/barnards/210718B_barnards_1355.fit
3448|59413.7870113|46224.74489258259|217878.98699774843|23380.685698382207|633.0|210718B|./210718B/barnards/210718B_barnards_1356.fit
3449|59413.7871085|46702.4442385851|218098.03918912812|23933.407391488232|633.0|210718B|./210718B/barnards/210718B_barnards_1357.fit
3450|59413.7872057|46674.65257210843|217961.62733055407|23628.270611665124|634.0|210718B|./210718B/barnards/210718B_barnards_1358.fit
3451|59413.787303|46429.641068849945|218053.31069709104|24141.70667192008|634.0|210718B|./210718B/barnards/210718B_barnards_1359.fit
3452|59413.7874002|46916.86330969189|217818.51977485348|24074.059229912527|633.0|210718B|./210718B/barnards/210718B_barnards_1360.fit
3453|59413.7874974|46063.960253323254|217933.97578532004|23957.13594947607|633.0|210718B|./210718B/barnards/210718B_barnards_1361.fit
3454|59413.7875946|46594.09074017071|218111.75751672164|24119.730134846002|634.0|210718B|./210718B/barnards/210718B_barnards_1362.fit
3455|59413.7876918|46424.61513856688|217885.40849339525|23951.82902225203|634.0|210718B|./210718B/barnards/210718B_barnards_1363.fit
3456|59413.7877891|45845.42027709936|218294.29911848134|23536.593057403283|634.0|210718B|./210718B/barnards/210718B_barnards_1364.fit
3457|59413.7878863|46099.77249991789|217978.9794312701|24042.0913681261|634.0|210718B|./210718B/barnards/210718B_barnards_1365.fit
3458|59413.7879835|46541.95718178857|218134.76137038303|24024.87981771282|634.0|210718B|./210718B/barnards/210718B_barnards_1366.fit
3459|59413.7880807|46670.82846290682|217993.69110997714|23838.003045465506|634.0|210718B|./210718B/barnards/210718B_barnards_1367.fit
3460|59413.788178|45558.891095439|218477.61218657685|23666.01850535799|634.0|210718B|./210718B/barnards/210718B_barnards_1368.fit
3461|59413.7882752|46472.380555978685|218451.18571007816|23484.717637720052|634.0|210718B|./210718B/barnards/210718B_barnards_1369.fit
3462|59413.7883724|45760.85110744147|218254.21685138368|23527.783860544994|634.0|210718B|./210718B/barnards/210718B_barnards_1370.fit
3463|59413.7884696|46277.321002632496|218064.95963126275|23951.30781714036|634.0|210718B|./210718B/barnards/210718B_barnards_1371.fit
3464|59413.7885668|46539.46852812657|217748.4104715377|24162.045500044245|634.0|210718B|./210718B/barnards/210718B_barnards_1372.fit
3465|59413.788664|46458.13331851325|217890.39180989083|24244.964636210672|634.0|210718B|./210718B/barnards/210718B_barnards_1373.fit
3466|59413.7887613|46037.42604624253|218340.17046579078|23341.887281572854|634.0|210718B|./210718B/barnards/210718B_barnards_1374.fit
3467|59413.7888585|45886.836572260305|218186.6439561565|23749.01642330282|634.0|210718B|./210718B/barnards/210718B_barnards_1375.fit
3468|59413.7889557|46018.18819747426|218171.86222974418|23891.43003771422|634.0|210718B|./210718B/barnards/210718B_barnards_1376.fit
3469|59413.7890529|46070.01527936215|218162.7818151727|23631.109684610972|634.0|210718B|./210718B/barnards/210718B_barnards_1377.fit
3470|59413.7891501|46172.257337054005|217988.71144588373|24067.23550059888|634.0|210718B|./210718B/barnards/210718B_barnards_1378.fit
3471|59413.7892474|45354.4875936211|218253.68538262256|23803.945313908218|634.0|210718B|./210718B/barnards/210718B_barnards_1379.fit
3472|59413.7893446|45674.15994755807|218077.8589663544|23602.89029895104|634.0|210718B|./210718B/barnards/210718B_barnards_1380.fit
3473|59413.7894418|46498.77882470237|218243.2629485674|23326.752547620854|634.0|210718B|./210718B/barnards/210718B_barnards_1381.fit
3474|59413.789539|45713.786475339584|218394.88581554053|23481.111392644845|634.0|210718B|./210718B/barnards/210718B_barnards_1382.fit
3475|59413.7896363|45897.225588169706|218110.67683180433|24101.151771827426|634.0|210718B|./210718B/barnards/210718B_barnards_1383.fit
3476|59413.7897335|46512.35447343721|218152.81972516546|23726.05288790728|634.0|210718B|./210718B/barnards/210718B_barnards_1384.fit
3477|59413.7898307|46322.99013828463|217918.150257539|23890.52359370407|634.0|210718B|./210718B/barnards/210718B_barnards_1385.fit
3478|59413.789928|45376.49120612751|218205.41141903505|23345.494614373252|634.0|210718B|./210718B/barnards/210718B_barnards_1386.fit
3479|59413.7900251|45322.722541220224|218172.47785406586|23272.761272136268|634.0|210718B|./210718B/barnards/210718B_barnards_1387.fit
3480|59413.7901224|45714.99466763399|218217.93318009822|23357.74380362098|634.0|210718B|./210718B/barnards/210718B_barnards_1388.fit
3481|59413.7902197|45844.63894356496|218209.20808354567|23473.943060543563|634.0|210718B|./210718B/barnards/210718B_barnards_1389.fit
3482|59413.7903168|46042.4107999003|218366.65024068172|23251.260848041275|634.0|210718B|./210718B/barnards/210718B_barnards_1390.fit
3483|59413.790414|45675.477402200806|218272.56472738186|22937.358451962034|634.0|210718B|./210718B/barnards/210718B_barnards_1391.fit
3484|59413.7905113|45044.54511473034|218353.85471399678|23015.148908702686|634.0|210718B|./210718B/barnards/210718B_barnards_1392.fit
3485|59413.7906085|45662.03990754954|218353.8204879169|23665.129550969752|634.0|210718B|./210718B/barnards/210718B_barnards_1393.fit
3486|59413.7907057|45813.23702132449|218217.81943011677|23197.74394575131|634.0|210718B|./210718B/barnards/210718B_barnards_1394.fit
3487|59413.790803|45358.46530954327|218310.36375032595|22981.456734517327|634.0|210718B|./210718B/barnards/210718B_barnards_1395.fit
3488|59413.7909002|45006.85658664274|218017.65672839008|23686.523005777795|634.0|210718B|./210718B/barnards/210718B_barnards_1396.fit
3489|59413.7909974|46162.805196355854|218123.58244512288|23108.72200031826|634.0|210718B|./210718B/barnards/210718B_barnards_1397.fit
3490|59413.7910945|45114.67277481756|218454.4377873137|23102.098516953818|634.0|210718B|./210718B/barnards/210718B_barnards_1398.fit
3491|59413.7911919|46054.31043188341|218045.1665294506|23226.596237539867|634.0|210718B|./210718B/barnards/210718B_barnards_1399.fit
3492|59413.7912891|45195.22256750235|218326.52594778006|23913.862960093044|634.0|210718B|./210718B/barnards/210718B_barnards_1400.fit
3493|59413.7913862|45247.71572668306|218333.61309742162|23154.295794189587|634.0|210718B|./210718B/barnards/210718B_barnards_1401.fit
3494|59413.7914835|44816.7206908089|218127.3133890716|23238.32888889371|634.0|210718B|./210718B/barnards/210718B_barnards_1402.fit
3495|59413.7915807|44282.94912797259|218479.58914610185|23605.728756170138|634.0|210718B|./210718B/barnards/210718B_barnards_1403.fit
3496|59413.791678|44809.4987104701|218846.48100938794|22892.3663662881|634.0|210718B|./210718B/barnards/210718B_barnards_1404.fit
3497|59413.7917752|45354.38008142615|218548.0833511208|23291.8821503637|634.0|210718B|./210718B/barnards/210718B_barnards_1405.fit
3498|59413.7918724|45680.01229960477|218315.00219254853|23662.449956848926|634.0|210718B|./210718B/barnards/210718B_barnards_1406.fit
3499|59413.7919696|44788.06848340624|218603.98641378878|23069.672136867768|634.0|210718B|./210718B/barnards/210718B_barnards_1407.fit
3500|59413.7920669|45892.98007671701|218158.91306404167|23911.949373456824|634.0|210718B|./210718B/barnards/210718B_barnards_1408.fit
3501|59413.7921641|45528.68142258393|218431.2538743909|23398.848927753803|634.0|210718B|./210718B/barnards/210718B_barnards_1409.fit
3502|59413.7922613|45362.57530906156|218406.207942857|23747.319269851083|634.0|210718B|./210718B/barnards/210718B_barnards_1410.fit
3503|59413.7923585|45406.25894409092|218626.8297079655|23371.06144707749|634.0|210718B|./210718B/barnards/210718B_barnards_1411.fit
3504|59413.7924557|44297.28407954646|218686.90725893783|23245.89784346166|634.0|210718B|./210718B/barnards/210718B_barnards_1412.fit
3505|59413.7925529|45911.44141411441|218424.52849360593|23575.466976050666|634.0|210718B|./210718B/barnards/210718B_barnards_1413.fit
3506|59413.7926502|46300.19345356067|218536.86253056073|23340.159517035936|635.0|210718B|./210718B/barnards/210718B_barnards_1414.fit
3507|59413.7927474|45151.58720963646|218366.89859053824|24050.44526955817|635.0|210718B|./210718B/barnards/210718B_barnards_1415.fit
3508|59413.7928446|46216.93666931754|218375.0805011402|23668.874425885413|634.0|210718B|./210718B/barnards/210718B_barnards_1416.fit
3509|59413.7929418|45848.307742513076|218557.9963908075|23563.96258551767|635.0|210718B|./210718B/barnards/210718B_barnards_1417.fit
3510|59413.793039|45282.58250431635|218684.1068880111|23169.03687615809|635.0|210718B|./210718B/barnards/210718B_barnards_1418.fit
3511|59413.7931363|45277.98587273699|218498.16551603915|23621.853517861833|635.0|210718B|./210718B/barnards/210718B_barnards_1419.fit
3512|59413.7932335|45053.76413949806|218578.32503920724|23748.830182749196|635.0|210718B|./210718B/barnards/210718B_barnards_1420.fit
3513|59413.7933307|45389.40264287102|218565.47404955263|23461.733212734805|635.0|210718B|./210718B/barnards/210718B_barnards_1421.fit
3514|59413.7934279|45400.12757208716|218746.70192504936|23251.58388326841|635.0|210718B|./210718B/barnards/210718B_barnards_1422.fit
3515|59413.7935251|45244.01673515228|218310.0831645112|23610.980156854726|635.0|210718B|./210718B/barnards/210718B_barnards_1423.fit
3516|59413.7936224|45824.48212237211|218429.2413736419|23959.924895084143|635.0|210718B|./210718B/barnards/210718B_barnards_1424.fit
3517|59413.7937196|45488.01914121932|218486.49254705722|23742.755754951213|635.0|210718B|./210718B/barnards/210718B_barnards_1425.fit
3518|59413.7938168|44992.687166564225|218508.2086546654|23513.978403324843|635.0|210718B|./210718B/barnards/210718B_barnards_1426.fit
3519|59413.793914|44782.081081423734|218808.55807457346|23323.236633315886|635.0|210718B|./210718B/barnards/210718B_barnards_1427.fit
3520|59413.7940113|45186.38323910226|219200.70191338|23117.04396787082|636.0|210718B|./210718B/barnards/210718B_barnards_1428.fit
3521|59413.7941085|45605.01233027241|218750.10079492343|23562.16102770131|635.0|210718B|./210718B/barnards/210718B_barnards_1429.fit
3522|59413.7942057|45548.00495755061|218364.87627944787|23687.723385298974|635.0|210718B|./210718B/barnards/210718B_barnards_1430.fit
3523|59413.7943029|45210.70725238396|218627.21498787272|23239.996694463916|635.0|210718B|./210718B/barnards/210718B_barnards_1431.fit
3524|59413.7944002|45589.466912773496|218330.16678262915|24070.053096033575|635.0|210718B|./210718B/barnards/210718B_barnards_1432.fit
3525|59413.7947856|46099.46056175028|218635.21515409782|23701.638607246976|635.0|210718B|./210718B/barnards/210718B_barnards_1433.fit
3526|59413.7948828|46479.01901869022|218935.0384219014|23783.07814870699|635.0|210718B|./210718B/barnards/210718B_barnards_1434.fit
3527|59413.79498|45838.19014257664|218574.4052184524|24061.507613323047|635.0|210718B|./210718B/barnards/210718B_barnards_1435.fit
3528|59413.7950772|46047.45580002217|218680.50372157007|23562.652093234385|635.0|210718B|./210718B/barnards/210718B_barnards_1436.fit
3529|59413.7951745|46230.239587599004|218858.26896134455|23857.774949091545|635.0|210718B|./210718B/barnards/210718B_barnards_1437.fit
3530|59413.7952717|45562.87702251386|218811.9866510702|23794.28176812068|635.0|210718B|./210718B/barnards/210718B_barnards_1438.fit
3531|59413.7953689|45915.818946046056|218877.36293373344|23834.120849025843|635.0|210718B|./210718B/barnards/210718B_barnards_1439.fit
3532|59413.7954661|46130.82486643261|218566.66327052526|24026.78971032414|635.0|210718B|./210718B/barnards/210718B_barnards_1440.fit
3533|59413.7955633|45518.038249818026|218948.40366700722|23341.045100624295|635.0|210718B|./210718B/barnards/210718B_barnards_1441.fit
3534|59413.7956606|46659.43193105873|218984.8672531372|23498.46553232128|636.0|210718B|./210718B/barnards/210718B_barnards_1442.fit
3535|59413.7957578|45927.00776489073|218934.92853420827|23434.04352341991|635.0|210718B|./210718B/barnards/210718B_barnards_1443.fit
3536|59413.795855|45738.79053294798|219063.148922825|24237.645738088293|636.0|210718B|./210718B/barnards/210718B_barnards_1444.fit
3537|59413.7959523|45440.46832805421|219048.28480371463|23712.482112753292|636.0|210718B|./210718B/barnards/210718B_barnards_1445.fit
3538|59413.7960494|45914.41565098229|218802.2023195629|23796.896495264315|635.0|210718B|./210718B/barnards/210718B_barnards_1446.fit
3539|59413.7961466|45621.12248911039|218996.37887790293|23405.69876634082|635.0|210718B|./210718B/barnards/210718B_barnards_1447.fit
3540|59413.796244|46164.418376568996|218838.2965158297|23608.231647631153|635.0|210718B|./210718B/barnards/210718B_barnards_1448.fit
3541|59413.7963411|45414.2693425286|219037.33116331627|23447.996165879653|636.0|210718B|./210718B/barnards/210718B_barnards_1449.fit
3542|59413.7964383|45951.377622940345|218767.79086013685|23719.80492509296|636.0|210718B|./210718B/barnards/210718B_barnards_1450.fit
3543|59413.7965356|45577.58640578453|219305.133003171|23280.909465811856|636.0|210718B|./210718B/barnards/210718B_barnards_1451.fit
3544|59413.7966328|45646.17080150376|218814.96055164974|23575.480482932122|636.0|210718B|./210718B/barnards/210718B_barnards_1452.fit
3545|59413.79673|46184.46408263891|218717.72436628077|23777.73812861569|635.0|210718B|./210718B/barnards/210718B_barnards_1453.fit
3546|59413.7968273|46011.894590976124|218896.5636203229|24025.36100996955|636.0|210718B|./210718B/barnards/210718B_barnards_1454.fit
3547|59413.7969245|45301.25099314278|218866.78943778237|23275.5069503338|635.0|210718B|./210718B/barnards/210718B_barnards_1455.fit
3548|59413.7970217|46126.28263404485|219022.9154975468|23868.187037036143|636.0|210718B|./210718B/barnards/210718B_barnards_1456.fit
3549|59413.7971188|45362.71903613792|218463.3573725833|23924.40534081371|635.0|210718B|./210718B/barnards/210718B_barnards_1457.fit
3550|59413.7972162|45655.132545707864|218698.49178626115|23323.69672688906|635.0|210718B|./210718B/barnards/210718B_barnards_1458.fit
3551|59413.7973134|45408.39323956863|219007.54336304014|23372.801804237213|635.0|210718B|./210718B/barnards/210718B_barnards_1459.fit
3552|59413.7974105|45907.342287003965|218879.78609452138|23842.24212296054|636.0|210718B|./210718B/barnards/210718B_barnards_1460.fit
3553|59413.7975078|45322.05438688834|219005.8583645812|23622.962184027798|636.0|210718B|./210718B/barnards/210718B_barnards_1461.fit
3554|59413.7976051|45814.86908401939|218724.01588000642|23828.71948892495|636.0|210718B|./210718B/barnards/210718B_barnards_1462.fit
3555|59413.7977023|45614.92982646148|218954.3071729719|23368.27125319693|636.0|210718B|./210718B/barnards/210718B_barnards_1463.fit
3556|59413.7977995|45738.885800537944|218777.47400656203|23264.104632257135|635.0|210718B|./210718B/barnards/210718B_barnards_1464.fit
3557|59413.7978967|45137.16660005011|218868.97947170254|23259.402632399346|635.0|210718B|./210718B/barnards/210718B_barnards_1465.fit
3558|59413.7979939|45859.37176091908|218544.40837078044|23533.353117392573|635.0|210718B|./210718B/barnards/210718B_barnards_1466.fit
3559|59413.7980911|45692.16785976617|218951.7331242105|23328.921971801494|636.0|210718B|./210718B/barnards/210718B_barnards_1467.fit
3560|59413.7981884|45159.56786606001|218597.26619361242|23690.8498327391|635.0|210718B|./210718B/barnards/210718B_barnards_1468.fit
3561|59413.7982856|45245.492057261465|218707.83943733288|23129.560670597188|635.0|210718B|./210718B/barnards/210718B_barnards_1469.fit
3562|59413.7983828|45225.73436413339|218891.71043005603|23864.29002908533|637.0|210718B|./210718B/barnards/210718B_barnards_1470.fit
3563|59413.79848|43940.97921996337|219265.06814537302|23212.85066424834|636.0|210718B|./210718B/barnards/210718B_barnards_1471.fit
3564|59413.7985772|45118.26680655818|218737.38690967002|23244.27279272498|636.0|210718B|./210718B/barnards/210718B_barnards_1472.fit
3565|59413.7986745|44349.27324052426|218691.14669435457|23242.62231336729|635.0|210718B|./210718B/barnards/210718B_barnards_1473.fit
3566|59413.7987717|44436.84592895419|218534.820153991|23330.75194509147|635.0|210718B|./210718B/barnards/210718B_barnards_1474.fit
3567|59413.7988689|44264.43478554854|218866.48057278292|22787.454259401304|635.0|210718B|./210718B/barnards/210718B_barnards_1475.fit
3568|59413.7989661|43545.2330897481|218836.04511464396|22444.51965628608|635.0|210718B|./210718B/barnards/210718B_barnards_1476.fit
3569|59413.7990634|44605.46701328433|219031.87697342556|23503.415900343854|636.0|210718B|./210718B/barnards/210718B_barnards_1477.fit
3570|59413.7991606|43870.777901171066|218899.0169472518|22765.78669755938|635.0|210718B|./210718B/barnards/210718B_barnards_1478.fit
3571|59413.7992578|43235.94572490672|219160.22114154595|22435.651173390652|636.0|210718B|./210718B/barnards/210718B_barnards_1479.fit
3572|59413.799355|42803.56973497261|218700.92961551287|23026.84656507292|635.0|210718B|./210718B/barnards/210718B_barnards_1480.fit
3573|59413.7994522|42271.09531794663|218459.90078297938|22895.991357419523|635.0|210718B|./210718B/barnards/210718B_barnards_1481.fit
3574|59413.7995494|41190.603046807344|218579.38434185402|23263.531011138868|635.0|210718B|./210718B/barnards/210718B_barnards_1482.fit
3575|59413.7996467|40849.80126052286|218800.66799219913|22617.016895551234|636.0|210718B|./210718B/barnards/210718B_barnards_1483.fit
3576|59413.799744|39347.790212648804|219045.90457556042|21980.098612180038|636.0|210718B|./210718B/barnards/210718B_barnards_1484.fit
3577|59413.7998411|38544.7337847724|219173.0696789638|21928.574278381828|635.0|210718B|./210718B/barnards/210718B_barnards_1485.fit
3578|59413.7999383|38525.144929958304|218808.15193484005|21996.755712057726|635.0|210718B|./210718B/barnards/210718B_barnards_1486.fit
3579|59413.8000355|37607.778628030384|218812.39034453052|21940.963422756147|635.0|210718B|./210718B/barnards/210718B_barnards_1487.fit
3580|59413.8001328|36640.75575714902|219161.52787372365|21351.446064607444|636.0|210718B|./210718B/barnards/210718B_barnards_1488.fit
3581|59413.80023|36030.74614241315|219087.66773851597|21381.37583259883|636.0|210718B|./210718B/barnards/210718B_barnards_1489.fit
3582|59413.8003272|35939.66720167163|219025.50047159597|21672.093051951553|635.0|210718B|./210718B/barnards/210718B_barnards_1490.fit
3583|59413.8004245|36982.579946014564|218614.15084501635|22251.103605243174|635.0|210718B|./210718B/barnards/210718B_barnards_1491.fit
3584|59413.8005217|36744.067385348986|218575.80660328123|22243.970629590855|635.0|210718B|./210718B/barnards/210718B_barnards_1492.fit
3585|59413.8006189|35536.39670883256|218442.95321222016|22159.611851825204|636.0|210718B|./210718B/barnards/210718B_barnards_1493.fit
3586|59413.8007162|36335.36814883008|218850.81520885642|21982.954041057325|636.0|210718B|./210718B/barnards/210718B_barnards_1494.fit
3587|59413.8008134|36940.363213503966|218810.72280387298|21762.840292483597|636.0|210718B|./210718B/barnards/210718B_barnards_1495.fit
3588|59413.8009105|36677.138031774346|218938.71728031122|21902.923276709393|635.0|210718B|./210718B/barnards/210718B_barnards_1496.fit
3589|59413.8010077|37730.734470730094|218853.9930000387|21932.727799596585|636.0|210718B|./210718B/barnards/210718B_barnards_1497.fit
3590|59413.8011051|36975.876721948094|218993.81454347365|22019.536186206242|636.0|210718B|./210718B/barnards/210718B_barnards_1498.fit
3591|59413.8012022|38533.05682804092|218806.346470729|22441.606189068552|636.0|210718B|./210718B/barnards/210718B_barnards_1499.fit
3592|59413.8012995|41090.3112315645|218587.5619125216|22630.008894797706|636.0|210718B|./210718B/barnards/210718B_barnards_1500.fit
3593|59413.8013967|39659.134925253165|218999.5156126066|22501.7372019256|636.0|210718B|./210718B/barnards/210718B_barnards_1501.fit
3594|59413.8014939|39233.86951428017|218728.2721081174|22527.249492261937|636.0|210718B|./210718B/barnards/210718B_barnards_1502.fit
3595|59413.8015912|40063.86715492717|218967.95363274257|22727.291897633288|636.0|210718B|./210718B/barnards/210718B_barnards_1503.fit
3596|59413.8016884|40195.929334262386|218719.44711477903|23155.566012748575|636.0|210718B|./210718B/barnards/210718B_barnards_1504.fit
3597|59413.8017856|40146.54728907155|219124.69103323744|22787.478944856877|636.0|210718B|./210718B/barnards/210718B_barnards_1505.fit
3598|59413.8018828|40450.98583036923|218951.59017217538|22323.143801818136|636.0|210718B|./210718B/barnards/210718B_barnards_1506.fit
3599|59413.80198|40818.27041959157|219154.83054320447|22440.987766976323|636.0|210718B|./210718B/barnards/210718B_barnards_1507.fit
3600|59413.8020773|41894.2689512815|219028.39708764805|22877.3144629382|636.0|210718B|./210718B/barnards/210718B_barnards_1508.fit
3601|59413.8021745|41822.90507915264|218959.57763925413|22684.85231155358|636.0|210718B|./210718B/barnards/210718B_barnards_1509.fit
3602|59413.8022717|41766.32764102187|219083.40471789584|22891.72651803575|636.0|210718B|./210718B/barnards/210718B_barnards_1510.fit
3603|59413.8023689|42555.59620355361|218662.8493412977|23025.563104512054|636.0|210718B|./210718B/barnards/210718B_barnards_1511.fit
3604|59413.8024661|42781.84037153932|219110.3555583682|22949.264350515645|637.0|210718B|./210718B/barnards/210718B_barnards_1512.fit
3605|59413.8025634|43211.86027817047|218801.14202307796|23297.141833184258|636.0|210718B|./210718B/barnards/210718B_barnards_1513.fit
3606|59413.8026606|43248.73684696105|219155.42240509661|22923.038529934624|636.0|210718B|./210718B/barnards/210718B_barnards_1514.fit
3607|59413.8027578|43879.54739364612|218808.8037805448|23212.139616362663|636.0|210718B|./210718B/barnards/210718B_barnards_1515.fit
3608|59413.802855|44075.78430824855|218990.54406084178|22792.130567416083|636.0|210718B|./210718B/barnards/210718B_barnards_1516.fit
3609|59413.8029523|43906.53921927951|219079.83682541535|23111.835457641486|636.0|210718B|./210718B/barnards/210718B_barnards_1517.fit
3610|59413.8030495|44294.038438982214|218993.0446097838|22779.10332794732|636.0|210718B|./210718B/barnards/210718B_barnards_1518.fit
3611|59413.8031467|44705.42897908803|218996.8380021011|22652.45851429354|636.0|210718B|./210718B/barnards/210718B_barnards_1519.fit
3612|59413.8032439|43702.702881027944|219236.8732851887|23131.427793423325|636.0|210718B|./210718B/barnards/210718B_barnards_1520.fit
3613|59413.8033411|43679.288541864255|218927.79884880758|23232.26872325476|636.0|210718B|./210718B/barnards/210718B_barnards_1521.fit
3614|59413.8034384|44870.10575637416|218931.84992245035|23256.527403573273|636.0|210718B|./210718B/barnards/210718B_barnards_1522.fit
3615|59413.8035356|43823.62813674746|219077.8178382769|22782.77958569597|636.0|210718B|./210718B/barnards/210718B_barnards_1523.fit
3616|59413.8036328|44385.88395002589|219170.39355255204|22882.669345224014|636.0|210718B|./210718B/barnards/210718B_barnards_1524.fit
3617|59413.80373|44670.380456460814|219018.75832220336|22837.354629948153|636.0|210718B|./210718B/barnards/210718B_barnards_1525.fit
3618|59413.8038272|44526.667552487634|218855.8576071994|23769.608268005948|636.0|210718B|./210718B/barnards/210718B_barnards_1526.fit
3619|59413.8039244|44344.57578267879|219105.29024659714|22984.402770668297|636.0|210718B|./210718B/barnards/210718B_barnards_1527.fit
3620|59413.8040217|44917.70517143188|218956.9843243382|23253.296649038442|636.0|210718B|./210718B/barnards/210718B_barnards_1528.fit
3621|59413.8041189|44075.169253347034|219149.98330193065|22702.820648155583|636.0|210718B|./210718B/barnards/210718B_barnards_1529.fit
3622|59413.8042161|44428.30668747562|219188.9421611819|23193.972513017885|636.0|210718B|./210718B/barnards/210718B_barnards_1530.fit
3623|59413.8043134|44905.60656354405|218982.7579354094|23080.128495442303|636.0|210718B|./210718B/barnards/210718B_barnards_1531.fit
3624|59413.8044105|45214.83192596305|219185.154815857|22833.301177580463|636.0|210718B|./210718B/barnards/210718B_barnards_1532.fit
3625|59413.8045079|44833.5569497791|219035.66780242807|23017.569727325113|636.0|210718B|./210718B/barnards/210718B_barnards_1533.fit
3626|59413.804605|44891.21888850941|219089.74691319108|22966.851713849697|636.0|210718B|./210718B/barnards/210718B_barnards_1534.fit
3627|59413.8047022|45845.13469283312|218839.86292320967|22998.375747328944|636.0|210718B|./210718B/barnards/210718B_barnards_1535.fit
3628|59413.8047994|44999.87289532667|219205.50298039292|23296.10640028221|636.0|210718B|./210718B/barnards/210718B_barnards_1536.fit
3629|59413.8048967|44669.897702686314|219104.54595868534|22965.221772590186|636.0|210718B|./210718B/barnards/210718B_barnards_1537.fit
3630|59413.8049939|45496.67150330701|218786.53425739432|23416.468284215138|636.0|210718B|./210718B/barnards/210718B_barnards_1538.fit
3631|59413.8050911|45042.264255467104|219059.5804013944|23200.94712916226|636.0|210718B|./210718B/barnards/210718B_barnards_1539.fit
3632|59413.8051884|45651.64650704447|219097.63235588415|23796.935028010543|636.0|210718B|./210718B/barnards/210718B_barnards_1540.fit
3633|59413.8052856|45592.223494616715|219136.79657171972|23095.923006771278|636.0|210718B|./210718B/barnards/210718B_barnards_1541.fit
3634|59413.8053828|45117.92640684976|219096.84310183045|23628.82064501196|636.0|210718B|./210718B/barnards/210718B_barnards_1542.fit
3635|59413.8054801|45401.39592613114|219242.02608038727|23073.92168835606|636.0|210718B|./210718B/barnards/210718B_barnards_1543.fit
3636|59413.8055773|45258.27703480958|218933.9304756798|23777.33588072259|637.0|210718B|./210718B/barnards/210718B_barnards_1544.fit
3637|59413.8056744|46078.75336564123|219128.29942478111|23613.124161800893|636.0|210718B|./210718B/barnards/210718B_barnards_1545.fit
3638|59413.8057716|45407.449913757504|219262.31920533092|23319.394714491616|636.0|210718B|./210718B/barnards/210718B_barnards_1546.fit
3639|59413.8058689|45789.91155867625|218813.88988559684|23215.265906996123|636.0|210718B|./210718B/barnards/210718B_barnards_1547.fit
3640|59413.8059661|46152.58886952308|218976.98327647406|23438.22533238656|636.0|210718B|./210718B/barnards/210718B_barnards_1548.fit
3641|59413.8060634|45480.970390253846|219159.96561727746|23787.05753476359|637.0|210718B|./210718B/barnards/210718B_barnards_1549.fit
3642|59413.8061606|45603.29885853801|218887.8427051834|23419.887201412086|637.0|210718B|./210718B/barnards/210718B_barnards_1550.fit
3643|59413.8062578|45276.59776401406|219053.76579662945|23194.182147708052|637.0|210718B|./210718B/barnards/210718B_barnards_1551.fit
3644|59413.806355|44932.753227502195|219843.60800223242|22864.07854585108|638.0|210718B|./210718B/barnards/210718B_barnards_1552.fit
3645|59413.8064523|44952.7834646407|219501.25000568505|22938.461899434886|636.0|210718B|./210718B/barnards/210718B_barnards_1553.fit
3646|59413.8065495|45037.193783197145|219327.90936207148|23367.98817030358|637.0|210718B|./210718B/barnards/210718B_barnards_1554.fit
3647|59413.8066467|45694.72013806275|219055.05181914874|23193.384181616857|637.0|210718B|./210718B/barnards/210718B_barnards_1555.fit
3648|59413.8067439|45062.66440756706|219162.351357539|23581.16158309739|637.0|210718B|./210718B/barnards/210718B_barnards_1556.fit
3649|59413.8068412|44843.25837525207|219087.6146234781|23659.448098001478|637.0|210718B|./210718B/barnards/210718B_barnards_1557.fit
3650|59413.8069384|44928.40733864845|218980.27053456038|23385.06385276286|636.0|210718B|./210718B/barnards/210718B_barnards_1558.fit
3651|59413.8070356|45583.60312249279|219283.43782507756|23374.119795741484|637.0|210718B|./210718B/barnards/210718B_barnards_1559.fit
3652|59413.8071328|45269.49736856512|219216.385796551|23535.76309739781|637.0|210718B|./210718B/barnards/210718B_barnards_1560.fit
3653|59413.80723|44130.14085365349|219259.82748728298|23248.707407802576|637.0|210718B|./210718B/barnards/210718B_barnards_1561.fit
